country,year,co2,co2_per_capita,trade_co2,cement_co2,cement_co2_per_capita,coal_co2,coal_co2_per_capita,flaring_co2,flaring_co2_per_capita,gas_co2,gas_co2_per_capita,oil_co2,oil_co2_per_capita,co2_growth_prct,co2_growth_abs,co2_per_gdp,co2_per_unit_energy,consumption_co2,consumption_co2_per_capita,consumption_co2_per_gdp,cumulative_co2,cumulative_cement_co2,cumulative_coal_co2,cumulative_flaring_co2,cumulative_gas_co2,cumulative_oil_co2,cumulative_other_co2,trade_co2_share,share_global_co2,share_global_cement_co2,share_global_coal_co2,share_global_flaring_co2,share_global_gas_co2,share_global_oil_co2,share_global_other_co2,share_global_cumulative_co2,share_global_cumulative_cement_co2,share_global_cumulative_coal_co2,share_global_cumulative_flaring_co2,share_global_cumulative_gas_co2,share_global_cumulative_oil_co2,share_global_cumulative_other_co2,total_ghg,ghg_per_capita,total_ghg_excluding_lucf,ghg_excluding_lucf_per_capita,methane,methane_per_capita,nitrous_oxide,nitrous_oxide_per_capita,population,gdp,primary_energy_consumption,energy_per_capita,energy_per_gdp
China,2000,3439.152,2.665,-397.735,244.388,0.189,2396.426,1.857,,,59.796,0.046,648.685,0.503,2.65,88.812,0.578,0.292,3041.417,2.357,0.511,74884.033,2721.087,58609.423,,907.342,10582.576,2032.992,-11.56,13.63,34.05,26.59,,1.26,6.31,41.8,7.17,14.86,11.16,,0.75,2.89,50.47,4249.7,3.293,4597.43,3.562,830.59,0.644,386.72,0.3,1290550767,5.95268E+12,11792.545,9137.606,1.981
China,2001,3514.934,2.706,-328.794,270.828,0.208,2428.857,1.87,,,67.158,0.052,659.301,0.507,2.2,75.782,0.555,0.282,3186.14,2.452,0.503,78398.967,2991.916,61038.28,,974.499,11241.877,2121.782,-9.35,13.81,36.21,26.8,,1.4,6.36,42,7.32,15.7,11.43,,0.77,2.99,50.05,4459.91,3.433,4791.44,3.688,824.52,0.635,388.84,0.299,1299129747,6.32974E+12,12456.052,9587.997,1.968
China,2002,3872.595,2.962,-448.291,296.59,0.227,2778.77,2.126,,,53.993,0.041,653.086,0.5,10.18,357.662,0.568,0.285,3424.304,2.619,0.502,82271.562,3288.506,63817.05,,1028.492,11894.963,2211.938,-11.58,14.87,37.6,29.39,,1.1,6.3,41.97,7.5,16.57,11.74,,0.78,3.08,49.66,4769.03,3.648,5100.86,3.902,820.09,0.627,406.42,0.311,1307352256,6.81449E+12,13569.202,10379.148,1.991
China,2003,4545.014,3.456,-713.931,345.186,0.262,3319.28,2.524,,,60.745,0.046,727.099,0.553,17.36,672.419,0.627,0.288,3831.083,2.913,0.528,86816.576,3633.692,67136.33,,1089.238,12622.062,2304.642,-15.71,16.61,40.72,32.38,,1.19,6.82,42.25,7.72,17.56,12.12,,0.8,3.18,49.31,5386.89,4.096,5717.66,4.347,816.62,0.621,408.4,0.31,1315303522,7.24862E+12,15801.747,12013.764,2.18
China,2004,5223.755,3.948,-899.328,379.992,0.287,3835.288,2.899,,,71.521,0.054,839.093,0.634,14.93,678.741,0.667,0.283,4324.427,3.268,0.552,92040.331,4013.684,70971.618,,1160.759,13461.155,2402.502,-17.22,18.25,41.9,35.2,,1.36,7.62,42.53,7.99,18.58,12.56,,0.82,3.3,48.99,6135.95,4.638,6467.06,4.888,830.23,0.627,420.91,0.318,1323084639,7.83095E+12,18485.282,13971.352,2.361
China,2005,5876.555,4.416,-1122.432,411.649,0.309,4424.39,3.325,,,84.957,0.064,850.173,0.639,12.5,652.801,0.683,0.28,4754.123,3.572,0.553,97916.886,4425.333,75396.008,,1245.716,14311.327,2507.889,-19.1,19.85,42.87,38.24,,1.58,7.66,43.72,8.28,19.61,13.08,,0.85,3.41,48.74,6862.81,5.157,7194.48,5.406,837.94,0.63,428.39,0.322,1330776380,8.60294E+12,21000.444,15780.596,2.441
China,2006,6488.804,4.848,-1436.438,470.087,0.351,4905.374,3.665,,,103.753,0.078,898.534,0.671,10.42,612.248,0.684,0.282,5052.366,3.775,0.532,104405.69,4895.42,80301.383,,1349.469,15209.861,2618.945,-22.14,21.22,44.88,40.13,,1.88,8.02,44.1,8.61,20.73,13.64,,0.89,3.53,48.53,7547.54,5.639,7879.33,5.887,883.58,0.66,440.08,0.329,1338408644,9.48954E+12,23023.881,17202.431,2.426
China,2007,6978.612,5.185,-1497.147,514.981,0.383,5289.904,3.93,,,129.515,0.096,927.351,0.689,7.55,489.808,0.674,0.279,5481.465,4.072,0.529,111384.302,5410.4,85591.286,,1478.985,16137.212,2735.806,-21.45,22.16,45.87,41.29,,2.27,8.25,45.11,8.95,21.87,14.23,,0.94,3.65,48.37,8165.43,6.066,8497.04,6.313,921.86,0.685,448.77,0.333,1345993891,1.03582E+13,25023.782,18591.305,2.416
China,2008,7496.832,5.539,-1517.839,525.924,0.388,5729.474,4.233,,,149.674,0.111,970.117,0.717,7.43,518.22,0.694,0.289,5978.994,4.417,0.554,118881.134,5936.325,91320.76,,1628.659,17107.329,2857.448,-20.25,23.38,46.18,43.29,,2.55,8.66,46.94,9.31,22.94,14.86,,0.99,3.78,48.31,8455.65,6.247,8786.12,6.491,974.42,0.72,465.02,0.344,1353569480,1.07991E+13,25957.174,19176.831,2.404
China,2009,7886.533,5.794,-1157.435,583.56,0.429,6028.5,4.429,,,164.404,0.121,982.348,0.722,5.2,389.701,0.682,0.291,6729.098,4.944,0.582,126767.667,6519.885,97349.26,,1793.063,18089.677,2985.169,-14.68,24.95,49.86,46.13,,2.85,8.93,52.66,9.69,24.11,15.51,,1.06,3.9,48.48,9046.19,6.646,9377.66,6.889,1019.28,0.749,475.99,0.35,1361169410,1.15725E+13,27091.711,19903.262,2.341
China,2010,8616.653,6.295,-1318.883,639.592,0.467,6568.794,4.799,,,199.585,0.146,1092.572,0.798,9.26,730.12,0.67,0.297,7297.77,5.332,0.568,135384.319,7159.477,103918.054,,1992.648,19182.249,3101.279,-15.31,25.84,51.26,47.02,,3.22,9.66,47.37,10.09,25.31,16.19,,1.13,4.04,48.44,9872.37,7.212,10203.82,7.455,1064.2,0.777,487.17,0.356,1368810604,1.28588E+13,28969.493,21163.989,2.253
China,2011,9528.556,6.922,-1465.221,708.564,0.515,7309.786,5.31,,,245.99,0.179,1123.859,0.816,10.58,911.903,0.697,0.305,8063.335,5.858,0.59,144912.875,7868.041,111227.84,,2238.638,20306.107,3241.636,-15.38,27.64,52.75,49.45,,3.86,9.91,51.13,10.53,26.55,16.94,,1.23,4.17,48.55,10364.83,7.53,11074.55,8.045,1106.41,0.804,493.24,0.358,1376497633,1.36732E+13,31261.943,22711.221,2.286
China,2012,9775.622,7.062,-1408.437,714.782,0.516,7464.806,5.393,,,277.599,0.2,1176.712,0.85,2.59,247.066,0.681,0.301,8367.184,6.045,0.583,154688.497,8582.823,118692.646,,2516.237,21482.819,3383.358,-14.41,27.95,51.88,49.93,,4.27,10.23,51.45,10.97,27.68,17.68,,1.33,4.31,48.66,10690.04,7.723,11399.83,8.236,1151.28,0.832,504.17,0.364,1384206408,1.43581E+13,32513.607,23488.989,2.264
China,2013,9952.744,7.151,-1353.597,748.323,0.538,7493.454,5.384,,,320.127,0.23,1234.622,0.887,1.81,177.122,0.65,0.295,8599.146,6.178,0.562,164641.241,9331.146,126186.101,,2836.365,22717.441,3539.575,-13.6,28.21,52.01,49.81,,4.89,10.66,53.28,11.39,28.75,18.38,,1.45,4.46,48.85,11144.76,8.007,11854.53,8.517,1178.21,0.846,516.19,0.371,1391883335,1.53044E+13,33717.939,24224.686,2.203
China,2014,9985.583,7.135,-1288.086,778.627,0.556,7425.069,5.306,,,353.591,0.253,1263.073,0.902,0.33,32.84,0.616,0.288,8697.497,6.215,0.536,174626.824,10109.773,133611.17,,3189.956,23980.514,3704.798,-12.9,28.1,52.12,49.29,,5.31,10.86,54.38,11.79,29.78,19.04,,1.58,4.6,49.07,11155.76,7.972,11865.31,8.479,1206.51,0.862,528.34,0.378,1399453966,1.62209E+13,34673.24,24776.264,2.138
China,2015,9848.42,7,-1167.839,721.995,0.513,7266.979,5.165,,,366.649,0.261,1327.578,0.944,-1.37,-137.164,0.589,0.28,8680.58,6.17,0.52,184475.244,10831.768,140878.149,,3556.605,25308.092,3870.017,-11.86,27.74,50.23,49.37,,5.4,11.17,54.8,12.16,30.61,19.67,,1.7,4.75,49.29,11149.68,7.925,11859.29,8.43,1237.79,0.88,543.19,0.386,1406847868,1.67109E+13,35148.307,24983.73,2.103
China,2016,9720.444,6.874,-1020.027,743.044,0.526,7071.406,5.001,,,402.762,0.285,1335.304,0.944,-1.3,-127.976,0.563,0.272,8700.417,6.153,0.504,194195.688,11574.812,147949.555,,3959.366,26643.396,4037.945,-10.49,27.42,50.25,49.24,,5.78,11.17,56.19,12.51,31.4,20.25,,1.84,4.89,49.55,11207.66,7.926,11857.18,8.385,1242.43,0.879,547.29,0.387,1414049353,1.72555E+13,35730.98,25268.551,2.071
China,2017,9920.459,6.981,-1031.782,758.185,0.534,7137.264,5.023,,,464.452,0.327,1390.825,0.979,2.06,200.015,0.564,0.269,8888.677,6.255,0.506,204116.147,12332.997,155086.819,,4423.819,28034.221,4207.678,-10.4,27.61,50.53,49.38,,6.53,11.47,56.41,12.85,32.15,20.81,,1.99,5.03,49.79,11408.26,8.028,12058.05,8.485,1239.28,0.872,542.26,0.382,1421021794,1.75751E+13,36890.13,25960.286,2.099
China,2018,10289.99,7.208,-1004.922,786.745,0.551,7316.4,5.125,,,519.834,0.364,1495.473,1.048,3.72,369.53,0.567,0.269,9285.067,6.504,0.511,214406.137,13119.742,162403.219,,4943.652,29529.693,4379.217,-9.77,28.08,50.22,49.71,,6.97,12.27,56.91,13.19,32.86,21.37,,2.15,5.19,50.04,11705.81,8.199,12355.24,8.654,1238.95,0.868,539.14,0.378,1427647789,1.81516E+13,38215.716,26768.309,2.105
Colombia,2000,56.259,1.42,2.688,3.241,0.082,10.227,0.258,0.975,0.025,12.488,0.315,29.329,0.74,2.73,1.498,0.17,0.183,58.947,1.487,0.178,1910.5,94.152,478.482,42.23,258.159,1037.477,,4.78,0.22,0.45,0.11,0.36,0.26,0.29,,0.18,0.51,0.09,0.4,0.21,0.28,,233.07,5.881,139.71,3.525,62.58,1.579,18.64,0.47,39629965,3.30668E+11,307.948,7770.592,0.931
Colombia,2001,55.939,1.39,3.127,3.115,0.077,10.321,0.256,0.7,0.017,13.26,0.329,28.543,0.709,-0.57,-0.32,0.166,0.185,59.065,1.467,0.176,1966.439,97.267,488.804,42.93,271.419,1066.02,,5.59,0.22,0.42,0.11,0.26,0.28,0.28,,0.18,0.51,0.09,0.4,0.22,0.28,,222.71,5.532,142.19,3.532,63.52,1.578,19.01,0.472,40255956,3.3615E+11,303,7526.848,0.901
Colombia,2002,55.43,1.356,7.702,3.105,0.076,9.267,0.227,1.088,0.027,13.246,0.324,28.724,0.703,-0.91,-0.508,0.161,0.184,63.132,1.544,0.183,2021.869,100.372,498.07,44.019,284.665,1094.744,,13.89,0.21,0.39,0.1,0.38,0.27,0.28,,0.18,0.51,0.09,0.39,0.22,0.28,,221.71,5.424,141.23,3.455,64.18,1.57,19.27,0.471,40875363,3.44483E+11,301.876,7385.284,0.876
Colombia,2003,57.094,1.376,2.525,3.376,0.081,10.406,0.251,0.986,0.024,12.681,0.306,29.645,0.715,3,1.663,0.16,0.183,59.619,1.437,0.167,2078.963,103.748,508.476,45.004,297.346,1124.389,,4.42,0.21,0.4,0.1,0.34,0.25,0.28,,0.18,0.5,0.09,0.39,0.22,0.28,,223.94,5.398,143.24,3.453,65.81,1.586,20.07,0.484,41483872,3.57898E+11,312.419,7531.088,0.873
Colombia,2004,54.569,1.297,3.419,3.442,0.082,7.281,0.173,0.971,0.023,13.349,0.317,29.527,0.702,-4.42,-2.525,0.145,0.172,57.988,1.378,0.154,2133.533,107.19,515.757,45.975,310.695,1153.916,,6.26,0.19,0.38,0.07,0.31,0.25,0.27,,0.19,0.5,0.09,0.39,0.22,0.28,,226.33,5.379,145.07,3.448,67.25,1.598,20.57,0.489,42075953,3.76906E+11,317.995,7557.65,0.844
Colombia,2005,60.06,1.408,5.154,4.125,0.097,10.234,0.24,0.755,0.018,14.007,0.328,30.939,0.726,10.06,5.49,0.152,0.188,65.214,1.529,0.165,2193.592,111.315,525.991,46.73,324.702,1184.855,,8.58,0.2,0.43,0.09,0.23,0.26,0.28,,0.19,0.49,0.09,0.39,0.22,0.28,,228.35,5.354,147.79,3.465,67.46,1.582,20.61,0.483,42647731,3.94524E+11,318.864,7476.694,0.808
Colombia,2006,62.005,1.435,7.78,4.117,0.095,9.351,0.216,0.531,0.012,14.033,0.325,33.973,0.786,3.24,1.945,0.147,0.174,69.785,1.615,0.166,2255.597,115.432,535.341,47.261,338.736,1218.827,,12.55,0.2,0.39,0.08,0.16,0.25,0.3,,0.19,0.49,0.09,0.38,0.22,0.28,,229.66,5.316,149.02,3.449,68.23,1.579,21.12,0.489,43200901,4.20867E+11,356.65,8255.625,0.847
Colombia,2007,60.179,1.376,10.565,4.541,0.104,8.053,0.184,0.531,0.012,14.033,0.321,33.02,0.755,-2.94,-1.826,0.134,0.168,70.744,1.618,0.157,2315.776,119.973,543.395,47.793,352.769,1251.847,,17.56,0.19,0.4,0.06,0.15,0.25,0.29,,0.19,0.49,0.09,0.37,0.22,0.28,,235.52,5.385,154.39,3.53,70.6,1.614,22.89,0.523,43737512,4.49787E+11,357.584,8175.675,0.795
Colombia,2008,66.65,1.506,10.167,4.439,0.1,10.768,0.243,0.484,0.011,17.518,0.396,33.441,0.756,10.75,6.471,0.143,0.172,76.817,1.736,0.165,2382.426,124.412,554.163,48.276,370.286,1285.288,,15.25,0.21,0.39,0.08,0.13,0.3,0.3,,0.19,0.48,0.09,0.37,0.23,0.28,,236.44,5.343,155.75,3.519,71.53,1.616,21.83,0.493,44254972,4.65646E+11,386.86,8741.62,0.831
Colombia,2009,72.557,1.621,5.044,3.93,0.088,11.802,0.264,0.993,0.022,20.097,0.449,35.735,0.798,8.86,5.907,0.153,0.191,77.6,1.734,0.164,2454.982,128.342,565.965,49.269,390.383,1321.023,,6.95,0.23,0.34,0.09,0.27,0.35,0.32,,0.19,0.47,0.09,0.37,0.23,0.28,,240.51,5.375,159.9,3.573,72.25,1.615,21.99,0.491,44750054,4.73234E+11,379.674,8484.319,0.802
Colombia,2010,76.278,1.687,8.008,4.039,0.089,13.473,0.298,1.081,0.024,21.988,0.486,35.698,0.789,5.13,3.722,0.155,0.191,84.286,1.864,0.171,2531.261,132.381,579.437,50.35,412.371,1356.722,,10.5,0.23,0.32,0.1,0.29,0.35,0.32,,0.19,0.47,0.09,0.36,0.23,0.29,,244.95,5.417,164.35,3.634,74.23,1.641,22.49,0.497,45222699,4.91901E+11,399.472,8833.447,0.812
Colombia,2011,76.08,1.666,10,4.588,0.1,13.785,0.302,1.315,0.029,21.051,0.461,35.341,0.774,-0.26,-0.199,0.145,0.185,86.08,1.885,0.164,2607.341,136.969,593.222,51.665,433.422,1392.063,,13.14,0.22,0.34,0.09,0.37,0.33,0.31,,0.19,0.46,0.09,0.36,0.24,0.29,,223.5,4.895,166.91,3.655,71.94,1.575,21.75,0.476,45662747,5.24201E+11,411.896,9020.402,0.786
Colombia,2012,79.727,1.73,12.41,5.051,0.11,11.541,0.25,1.323,0.029,22.899,0.497,38.914,0.845,4.79,3.647,0.146,0.181,92.137,2,0.169,2687.068,142.02,604.763,52.988,456.321,1430.976,,15.57,0.23,0.37,0.08,0.36,0.35,0.34,,0.19,0.46,0.09,0.36,0.24,0.29,,221.94,4.817,165.34,3.588,70.07,1.521,21.29,0.462,46075721,5.45385E+11,440.996,9571.122,0.809
Colombia,2013,87.428,1.88,12.552,4.79,0.103,17.803,0.383,0.986,0.021,22.339,0.48,41.509,0.893,9.66,7.701,0.153,0.197,99.98,2.15,0.175,2774.496,146.81,622.566,53.974,478.66,1472.486,,14.36,0.25,0.33,0.12,0.27,0.34,0.36,,0.19,0.45,0.09,0.36,0.25,0.29,,228.65,4.918,172.01,3.699,70.33,1.513,19.84,0.427,46495492,5.71947E+11,444.179,9553.152,0.777
Colombia,2014,88.699,1.888,13.054,5.277,0.112,18.052,0.384,0.799,0.017,23.482,0.5,41.09,0.875,1.45,1.271,0.148,0.19,101.753,2.166,0.17,2863.195,152.087,640.618,54.772,502.142,1513.576,,14.72,0.25,0.35,0.12,0.21,0.35,0.35,,0.19,0.45,0.09,0.36,0.25,0.29,,232.02,4.94,175.23,3.731,70.65,1.504,20.47,0.436,46967706,5.9711E+11,466.594,9934.359,0.781
Colombia,2015,91.965,1.935,11.279,5.605,0.118,19.151,0.403,1.308,0.028,23.101,0.486,42.801,0.901,3.68,3.266,0.15,0.195,103.244,2.173,0.168,2955.16,157.691,659.769,56.08,525.242,1556.377,,12.26,0.26,0.39,0.13,0.35,0.34,0.36,,0.19,0.45,0.09,0.36,0.25,0.29,,233.78,4.92,176.98,3.724,71.34,1.501,19.94,0.42,47520667,6.1534E+11,471.9,9930.42,0.767
Colombia,2016,93.242,1.936,10.544,5.324,0.11,19.427,0.403,1.004,0.021,21.944,0.456,45.544,0.945,1.39,1.277,0.149,0.188,103.786,2.154,0.165,3048.402,163.016,679.196,57.084,547.186,1601.92,,11.31,0.26,0.36,0.14,0.26,0.31,0.38,,0.2,0.44,0.09,0.35,0.25,0.29,,264.21,5.484,180.94,3.756,72.06,1.496,20.05,0.416,48175048,6.27381E+11,495.821,10292.064,0.79
Colombia,2017,86.296,1.764,11.6,5.241,0.107,14.685,0.3,0.993,0.02,22.468,0.459,42.909,0.877,-7.45,-6.946,0.136,0.171,97.896,2.002,0.154,3134.698,168.256,693.881,58.077,569.654,1644.83,,13.44,0.24,0.35,0.1,0.23,0.32,0.35,,0.2,0.44,0.09,0.35,0.26,0.3,,260.61,5.328,177.47,3.629,74.63,1.526,21.17,0.433,48909844,6.35907E+11,504.646,10317.882,0.794
Colombia,2018,84.881,1.709,12.024,5.306,0.107,13.235,0.266,0.96,0.019,23.447,0.472,41.933,0.844,-1.64,-1.415,0.13,0.165,96.904,1.951,0.149,3219.578,173.562,707.116,59.037,593.101,1686.762,,14.17,0.23,0.34,0.09,0.23,0.31,0.34,,0.2,0.43,0.09,0.35,0.26,0.3,,267.95,5.396,184.1,3.707,77.12,1.553,22.18,0.447,49661056,6.51901E+11,514.143,10353.032,0.789
Costa Rica,2000,5.394,1.361,4.315,0.447,0.113,,,,,,,4.946,1.248,-0.81,-0.044,0.149,0.127,9.708,2.45,0.268,106.266,8.419,,,,97.847,,79.99,0.02,0.06,,,,0.05,,0.01,0.05,,,,0.03,,13.19,3.329,10.7,2.7,4.06,1.025,1.59,0.401,3962369,36231462912,42.575,10744.727,1.175
Costa Rica,2001,5.667,1.405,4.655,0.508,0.126,0.117,0.029,,,,,5.042,1.25,5.06,0.273,0.151,0.131,10.322,2.559,0.276,111.933,8.926,0.117,,,102.889,,82.15,0.02,0.07,0,,,0.05,,0.01,0.05,0,,,0.03,,10.59,2.625,11.02,2.732,3.99,0.989,1.49,0.369,4034074,37440827392,43.342,10743.899,1.158
Costa Rica,2002,6.245,1.523,9.127,0.504,0.123,0.136,0.033,,,,,5.606,1.367,10.21,0.579,0.162,0.138,15.372,3.748,0.398,118.178,9.43,0.253,,,108.495,,146.14,0.02,0.06,0,,,0.05,,0.01,0.05,0,,,0.03,,10.62,2.59,11.06,2.697,3.92,0.956,1.47,0.358,4100921,38616899584,45.12,11002.384,1.168
Costa Rica,2003,6.583,1.581,5.025,0.471,0.113,0.194,0.047,,,,,5.917,1.421,5.4,0.337,0.164,0.143,11.607,2.788,0.289,124.76,9.901,0.447,,,114.412,,76.33,0.02,0.06,0,,,0.06,,0.01,0.05,0,,,0.03,,10.99,2.639,11.43,2.745,3.88,0.932,1.61,0.387,4164053,40200847360,46.038,11056.159,1.145
Costa Rica,2004,6.842,1.619,5.328,0.621,0.147,0.158,0.037,,,,,6.064,1.435,3.94,0.259,0.163,0.144,12.17,2.88,0.291,131.602,10.522,0.605,,,120.476,,77.88,0.02,0.07,0,,,0.06,,0.01,0.05,0,,,0.03,,10.97,2.596,11.43,2.705,3.82,0.904,1.49,0.353,4225156,41880821760,47.469,11234.821,1.133
Costa Rica,2005,6.723,1.569,6.495,0.821,0.192,0.004,0.001,,,,,5.899,1.376,-1.73,-0.118,0.155,0.136,13.218,3.084,0.304,138.326,11.343,0.608,,,126.374,,96.6,0.02,0.09,0,,,0.05,,0.01,0.05,0,,,0.03,,11.51,2.686,11.96,2.791,3.94,0.919,1.56,0.364,4285504,43440771072,49.338,11512.768,1.136
Costa Rica,2006,7.007,1.612,4.506,0.569,0.131,0.004,0.001,,,,,6.434,1.481,4.21,0.283,0.151,0.136,11.513,2.649,0.248,145.332,11.912,0.612,,,132.808,,64.31,0.02,0.05,0,,,0.06,,0.01,0.05,0,,,0.03,,11.82,2.72,12.28,2.826,3.92,0.902,1.58,0.364,4345421,46517063680,51.487,11848.622,1.107
Costa Rica,2007,7.961,1.807,5.11,0.922,0.209,0.059,0.013,,,,,6.98,1.585,13.62,0.954,0.158,0.146,13.071,2.968,0.26,153.293,12.834,0.671,,,139.788,,64.19,0.03,0.08,0,,,0.06,,0.01,0.05,0,,,0.03,,13.24,3.006,13.66,3.101,4.15,0.942,1.69,0.384,4404626,50239516672,54.407,12352.167,1.083
Costa Rica,2008,7.99,1.79,5.367,0.834,0.187,0.004,0.001,,,,,7.152,1.602,0.37,0.029,0.152,0.145,13.357,2.993,0.254,161.283,13.668,0.674,,,146.94,,67.17,0.02,0.07,0,,,0.06,,0.01,0.05,0,,,0.03,,13.4,3.002,13.86,3.105,4.3,0.963,1.76,0.394,4463123,52501716992,55.11,12347.919,1.05
Costa Rica,2009,7.748,1.714,3.616,0.83,0.184,0.011,0.002,,,,,6.907,1.528,-3.03,-0.242,0.149,0.144,11.363,2.514,0.219,169.031,14.499,0.685,,,153.847,,46.67,0.02,0.07,0,,,0.06,,0.01,0.05,0,,,0.03,,12.99,2.873,13.45,2.975,4.38,0.969,1.56,0.345,4520739,51914768384,53.607,11858.098,1.033
Costa Rica,2010,7.493,1.637,4.887,0.502,0.11,0.004,0.001,,,,,6.987,1.526,-3.29,-0.255,0.138,0.138,12.38,2.705,0.228,176.523,15,0.689,,,160.834,,65.23,0.02,0.04,0,,,0.06,,0.01,0.05,0,,,0.03,,13.11,2.864,13.56,2.962,4.43,0.968,1.68,0.367,4577371,54407368704,54.481,11902.23,1.001
Costa Rica,2011,7.311,1.578,6.264,0.547,0.118,0.026,0.006,,,,,6.738,1.454,-2.43,-0.182,0.129,0.134,13.575,2.93,0.24,183.834,15.547,0.715,,,167.572,,85.68,0.02,0.04,0,,,0.06,,0.01,0.05,0,,,0.03,,7.01,1.513,14.27,3.08,4.55,0.982,1.89,0.408,4633086,56666828800,54.77,11821.41,0.967
Costa Rica,2012,7.26,1.549,6.701,0.544,0.116,0.011,0.002,,,,,6.705,1.43,-0.69,-0.051,0.122,0.131,13.962,2.978,0.235,191.094,16.091,0.726,,,174.277,,92.31,0.02,0.04,0,,,0.06,,0.01,0.05,0,,,0.03,,7,1.493,14.23,3.035,4.51,0.962,1.85,0.395,4688003,59384729600,55.286,11793.154,0.931
Costa Rica,2013,7.632,1.609,5.704,0.567,0.12,0.022,0.005,,,,,7.042,1.485,5.12,0.371,0.126,0.137,13.335,2.812,0.22,198.726,16.659,0.748,,,181.32,,74.74,0.02,0.04,0,,,0.06,,0.01,0.05,0,,,0.04,,7.49,1.579,14.72,3.104,4.59,0.968,1.87,0.394,4742111,60731088896,55.637,11732.509,0.916
Costa Rica,2014,7.748,1.616,5.528,0.582,0.121,0.026,0.005,,,,,7.141,1.489,1.53,0.117,0.123,0.136,13.276,2.768,0.211,206.474,17.24,0.773,,,188.461,,71.34,0.02,0.04,0,,,0.06,,0.01,0.05,0,,,0.04,,7.49,1.562,14.77,3.08,4.6,0.959,1.78,0.371,4795390,62954872832,56.761,11836.641,0.902
Costa Rica,2015,7.406,1.528,5.129,0.62,0.128,0.004,0.001,,,,,6.782,1.399,-4.42,-0.342,0.112,0.125,12.535,2.586,0.19,213.88,17.861,0.777,,,195.243,,69.25,0.02,0.04,0,,,0.06,,0.01,0.05,0,,,0.04,,7.4,1.526,14.63,3.018,4.67,0.963,1.86,0.384,4847805,65928048640,59.212,12214.278,0.898
Costa Rica,2016,7.923,1.617,4.599,0.62,0.127,0.004,0.001,,,,,7.299,1.49,6.98,0.517,0.115,0.13,12.522,2.556,0.182,221.803,18.481,0.781,,,202.542,,58.05,0.02,0.04,0,,,0.06,,0.01,0.05,0,,,0.04,,8.31,1.696,15.54,3.172,4.84,0.988,1.99,0.406,4899336,68781793280,61.194,12490.346,0.89
Costa Rica,2017,8.312,1.679,4.595,0.698,0.141,0.018,0.004,,,,,7.595,1.534,4.91,0.389,0.116,0.131,12.907,2.608,0.181,230.115,19.179,0.799,,,210.137,,55.29,0.02,0.05,0,,,0.06,,0.01,0.05,0,,,0.04,,8.43,1.703,15.71,3.174,4.88,0.986,1.93,0.39,4949955,71436771328,63.556,12839.623,0.89
Costa Rica,2018,8.222,1.645,4.764,0.737,0.147,,,,,,,7.486,1.497,-1.08,-0.089,0.112,0.127,12.986,2.597,0.177,238.337,19.915,,,,217.623,,57.94,0.02,0.05,,,,0.06,,0.01,0.05,,,,0.04,,8.54,1.708,15.81,3.162,4.83,0.966,1.96,0.392,4999443,73336987648,64.967,12994.795,0.886
Croatia,2000,19.661,4.44,1.882,1.263,0.285,1.795,0.405,0.711,0.161,4.562,1.03,11.163,2.521,-1.81,-0.362,0.358,0.206,21.543,4.865,0.392,668.639,30.546,93.681,7.939,98.377,436.546,1.549,9.57,0.08,0.18,0.02,0.26,0.1,0.11,0.08,0.06,0.17,0.02,0.07,0.08,0.12,0.04,24.49,5.531,25.33,5.72,3.31,0.748,2.5,0.565,4428075,54951510016,95.393,21542.826,1.736
Croatia,2001,20.783,4.715,3.352,1.45,0.329,1.907,0.432,0.762,0.173,4.851,1.1,11.616,2.635,5.71,1.123,0.371,0.207,24.136,5.475,0.43,689.422,31.996,95.588,8.701,103.228,448.162,1.747,16.13,0.08,0.19,0.02,0.28,0.1,0.11,0.09,0.06,0.17,0.02,0.08,0.08,0.12,0.04,25.3,5.739,26.13,5.928,3.38,0.767,2.31,0.524,4408073,56076091392,100.239,22739.903,1.788
Croatia,2002,21.888,4.979,3.751,1.429,0.325,2.318,0.527,0.776,0.177,5.025,1.143,12.12,2.757,5.31,1.105,0.367,0.218,25.639,5.832,0.43,711.31,33.425,97.906,9.478,108.253,460.282,1.966,17.14,0.08,0.18,0.02,0.27,0.1,0.12,0.1,0.06,0.17,0.02,0.09,0.08,0.12,0.04,26.3,5.983,27.13,6.172,3.4,0.773,2.45,0.557,4395802,59660337152,100.586,22882.266,1.686
Croatia,2003,23.214,5.289,4.375,1.433,0.326,2.6,0.592,0.729,0.166,4.905,1.118,13.327,3.036,6.06,1.327,0.363,0.22,27.589,6.286,0.431,734.524,34.858,100.506,10.206,113.158,473.609,2.187,18.85,0.08,0.17,0.03,0.25,0.1,0.12,0.1,0.07,0.17,0.02,0.09,0.08,0.12,0.05,27.4,6.243,28.23,6.432,3.51,0.8,2.35,0.535,4388909,63955259392,105.361,24006.162,1.647
Croatia,2004,22.892,5.222,4.348,1.517,0.346,2.77,0.632,0.778,0.178,5.256,1.199,12.336,2.814,-1.39,-0.323,0.339,0.21,27.239,6.214,0.403,757.416,36.375,103.276,10.984,118.414,485.946,2.422,18.99,0.08,0.17,0.03,0.25,0.1,0.11,0.1,0.07,0.17,0.02,0.09,0.08,0.12,0.05,27.17,6.198,28,6.387,3.65,0.833,2.73,0.623,4383877,67606573056,109.208,24911.262,1.615
